,local time,open,high,low,close,volume,previous_day_close,previous_day_high,previous_day_low,premarket_high,premarket_low,tic,date,day,hour,boll_ub,boll_lb,close_50_sma,close_200_sma,close_9_ema,close_20_ema,vwap
27,2011-06-30 09:57:00,5.724,5.724,5.724,5.724,2000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T09:57:00,3,9.95,5.756647396007358,5.6853526039926425,5.718785714285715,5.718785714285715,5.722872552580963,5.7225650150413045,5.719804246713852
28,2011-06-30 09:58:00,5.724,5.724,5.72,5.72,7500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T09:58:00,3,9.966666666666667,5.755622033172315,5.688977966827683,5.7188275862068965,5.7188275862068965,5.722297151674996,5.722306540154063,5.719507078266293
29,2011-06-30 09:59:00,5.718,5.73,5.718,5.73,20135.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T09:59:00,3,9.983333333333333,5.752738005764821,5.696461994235178,5.7192,5.7192,5.723839630836711,5.723077540472548,5.7223888638412985
30,2011-06-30 10:00:00,5.73,5.75,5.73,5.75,14500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:00:00,3,10.0,5.7533538401911954,5.701646159808807,5.720193548387097,5.720193548387097,5.729076891401008,5.7257622141450835,5.728514427398109
31,2011-06-30 10:01:00,5.7475,5.747999999999999,5.7379999999999995,5.7478,17500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:01:00,3,10.016666666666667,5.75420724153566,5.705372758464341,5.72105625,5.72105625,5.732824482268188,5.727949991677932,5.734726102593223
32,2011-06-30 10:02:00,5.746,5.747999999999999,5.744,5.744,13000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:02:00,3,10.033333333333333,5.7554886592655965,5.706891340734403,5.721751515151516,5.721751515151516,5.735061003378215,5.729536934391187,5.736919896285079
33,2011-06-30 10:03:00,5.744,5.747999999999999,5.744,5.747999999999999,5100.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:03:00,3,10.05,5.757571397363119,5.707008602636884,5.722523529411764,5.722523529411764,5.737650115538407,5.7313558528416575,5.739292043378184
34,2011-06-30 10:04:00,5.746,5.746,5.744,5.744,11675.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:04:00,3,10.066666666666666,5.758264346915356,5.709115653084647,5.723137142857143,5.723137142857143,5.738920607803617,5.732597440678648,5.744640226628896
35,2011-06-30 10:05:00,5.746,5.746,5.74,5.746,3000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:05:00,3,10.083333333333334,5.758264346915354,5.709115653084647,5.723772222222222,5.723772222222222,5.7403369458708715,5.733909620989424,5.744978949113213
36,2011-06-30 10:06:00,5.744,5.746,5.74,5.744,17670.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:06:00,3,10.1,5.757635340620595,5.709344659379406,5.724318918918918,5.724318918918918,5.741069746942736,5.734894893779478,5.744533980903295
37,2011-06-30 10:07:00,5.74,5.75,5.74,5.747999999999999,35015.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:07:00,3,10.116666666666667,5.757635340620595,5.709344659379406,5.724942105263157,5.724942105263157,5.742456085485437,5.736171466627924,5.745098997147851
38,2011-06-30 10:08:00,5.75,5.756,5.747999999999999,5.756,12300.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:08:00,3,10.133333333333333,5.760329476104365,5.708250523895633,5.725738461538461,5.725738461538461,5.745165318536903,5.73809878419413,5.746270064440537
39,2011-06-30 10:09:00,5.756,5.763999999999999,5.756,5.763999999999999,10500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:09:00,3,10.15,5.7650790318261445,5.706700968173853,5.726694999999999,5.726694999999999,5.748932755607806,5.7406114340624885,5.7485237943556085
40,2011-06-30 10:10:00,5.7620000000000005,5.763,5.757999999999999,5.76,14500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:10:00,3,10.166666666666666,5.768275769031477,5.706904230968523,5.7275073170731705,5.7275073170731705,5.751146439885534,5.742488973716714,5.750577577744438
41,2011-06-30 10:11:00,5.763999999999999,5.763999999999999,5.7620000000000005,5.763999999999999,10500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:11:00,3,10.183333333333334,5.771726151146753,5.707453848853249,5.72837619047619,5.72837619047619,5.753717370619025,5.744568720766019,5.753740546197347
42,2011-06-30 10:12:00,5.7624,5.768,5.7624,5.768,7000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:12:00,3,10.2,5.775421933446785,5.708158066553215,5.7292976744186035,5.7292976744186035,5.756574090913528,5.746830855118363,5.760269464720196
43,2011-06-30 10:13:00,5.7699,5.77,5.763999999999999,5.7679,12000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:13:00,3,10.216666666666667,5.778448238996153,5.709521761003847,5.730175,5.730175,5.758839396065768,5.748862289537673,5.7633828746177365
44,2011-06-30 10:14:00,5.768,5.774,5.766,5.774,9500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:14:00,3,10.233333333333333,5.7816931659646915,5.71167683403531,5.731148888888888,5.731148888888888,5.761871648925853,5.751283149715992,5.765196884735202
45,2011-06-30 10:15:00,5.772,5.776,5.763999999999999,5.776,6500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:15:00,3,10.25,5.783895695465182,5.715474304534818,5.732123913043479,5.732123913043479,5.76469741760435,5.753660945082721,5.767718681318683
46,2011-06-30 10:16:00,5.778,5.784,5.776,5.776,9000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:16:00,3,10.266666666666667,5.785286538672973,5.719883461327028,5.7330574468085125,5.7330574468085125,5.766957997099238,5.755807925053098,5.771004545454545
47,2011-06-30 10:17:00,5.776,5.7860000000000005,5.776,5.7860000000000005,7000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:17:00,3,10.283333333333333,5.78872999484357,5.722640005156429,5.734160416666668,5.734160416666668,5.7707664826114575,5.758707125054031,5.773634848484847
48,2011-06-30 10:18:00,5.79,5.79,5.79,5.79,2000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:18:00,3,10.3,5.791125620895016,5.727244379104985,5.7353,5.7353,5.774613254717872,5.761709666282692,5.776833333333332
49,2011-06-30 10:19:00,5.787999999999999,5.792000000000001,5.7859,5.7878,28800.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:19:00,3,10.316666666666666,5.793349598739505,5.730800401260495,5.73635,5.73635,5.777250641416338,5.764211245286535,5.7841535959974975
50,2011-06-30 10:20:00,5.787999999999999,5.792000000000001,5.7860000000000005,5.7860000000000005,5000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:20:00,3,10.333333333333334,5.796344507963162,5.731405492036839,5.73803,5.737323529411764,5.779000533113303,5.766299039471734,5.786049935649935
51,2011-06-30 10:21:00,5.79,5.79,5.784,5.787999999999999,19980.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:21:00,3,10.35,5.799132352090867,5.732637647909133,5.7393100000000015,5.738298076923077,5.780800442931713,5.76837721234602,5.78751683126261
52,2011-06-30 10:22:00,5.782,5.7860000000000005,5.778,5.782,7500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:22:00,3,10.366666666666667,5.800096397695769,5.735473602304231,5.74051,5.739122641509434,5.781040356098536,5.769681100448522,5.787399494310999
53,2011-06-30 10:23:00,5.7860000000000005,5.787999999999999,5.784,5.784,6000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:23:00,3,10.383333333333333,5.801260344886611,5.737909655113389,5.74183,5.739953703703702,5.781632288339268,5.771050964448287,5.787137931034483
54,2011-06-30 10:24:00,5.784,5.787999999999999,5.784,5.787999999999999,7000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:24:00,3,10.4,5.802059274297035,5.741510725702964,5.74331,5.740827272727272,5.7829058366275525,5.772671751762692,5.7861606566989146
55,2011-06-30 10:25:00,5.79,5.79,5.7860000000000005,5.787999999999999,7500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:25:00,3,10.416666666666666,5.802404192060632,5.7453658079393675,5.74483,5.741669642857143,5.783924673113961,5.774136977870735,5.786256495762122
56,2011-06-30 10:26:00,5.787999999999999,5.787999999999999,5.782,5.784,36500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:26:00,3,10.433333333333334,5.80098515936208,5.750784840637921,5.74635,5.742412280701754,5.783939738536263,5.775079451830995,5.785023255813954
57,2011-06-30 10:27:00,5.782,5.7860000000000005,5.776,5.784,13030.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:27:00,3,10.45,5.799284539468816,5.756085460531184,5.747909999999999,5.743129310344827,5.783951790857869,5.775931595299963,5.784784520919605
58,2011-06-30 10:28:00,5.78,5.782,5.772,5.772,16000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:28:00,3,10.466666666666667,5.797763269741144,5.759206730258856,5.74947,5.743618644067796,5.78156142810727,5.775556134149456,5.782853846474239
59,2011-06-30 10:29:00,5.772,5.772,5.768,5.7686,9000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:29:00,3,10.483333333333333,5.797365161562777,5.7600648384372235,5.751162000000001,5.744035,5.778969138513143,5.7748920071995125,5.7810670080052
60,2011-06-30 10:30:00,5.768,5.778,5.766,5.778,11750.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:30:00,3,10.5,5.7960706533239374,5.763159346676062,5.752882,5.744591803278688,5.7787753105728825,5.775188668507132,5.779501931695256
61,2011-06-30 10:31:00,5.768,5.778,5.766,5.778,11750.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:31:00,3,10.516666666666667,5.7950778659320665,5.765552134067932,5.754402,5.74513064516129,5.778620248306219,5.775456956024453,5.775387507448943
62,2011-06-30 10:32:00,5.7779,5.778,5.77,5.774,8000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:32:00,3,10.533333333333333,5.794544487843447,5.76668551215655,5.755562,5.745588888888888,5.777696197919932,5.775317944378736,5.7736660766961645
63,2011-06-30 10:33:00,5.776,5.776,5.776,5.776,2000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:33:00,3,10.55,5.793817960363884,5.768222039636116,5.756562000000001,5.7460640625,5.777356958123001,5.775383009590618,5.7731482352941175
64,2011-06-30 10:34:00,5.7759,5.784,5.7759,5.784,8500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:34:00,3,10.566666666666666,5.7939389329146564,5.769101067085344,5.757922,5.746647692307692,5.778685567165586,5.776204904327535,5.775572619047619
65,2011-06-30 10:35:00,5.7860000000000005,5.796,5.78,5.796,20000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:35:00,3,10.583333333333334,5.7962220321198155,5.768817967880184,5.758922,5.747395454545455,5.782148455123631,5.778092705531947,5.781947927031507
66,2011-06-30 10:36:00,5.792000000000001,5.794,5.79,5.79,13000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:36:00,3,10.6,5.7969499672250855,5.769490032774915,5.759762,5.748031343283582,5.783718764603584,5.77922812338269,5.7861304207119755
67,2011-06-30 10:37:00,5.794,5.797999999999999,5.79,5.795,8750.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:37:00,3,10.616666666666667,5.798341289542643,5.768998710457357,5.760701999999999,5.748722058823528,5.7859750122629725,5.780731872230057,5.789361403508773
68,2011-06-30 10:38:00,5.796,5.796,5.7902,5.792000000000001,3000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:38:00,3,10.633333333333333,5.798648752069976,5.768891247930022,5.761742000000001,5.749349275362318,5.78718001005823,5.781806103634166,5.7900532081377145
69,2011-06-30 10:39:00,5.796,5.797999999999999,5.796,5.796,7500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:39:00,3,10.65,5.7999514732483375,5.768408526751664,5.7630219999999985,5.7500157142857145,5.788944008336852,5.783159129901336,5.7924264752791075
70,2011-06-30 10:40:00,5.796,5.7979,5.79,5.79,5720.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:40:00,3,10.666666666666666,5.800348864442436,5.768411135557566,5.764302,5.750578873239437,5.7891552066972825,5.783811176167326,5.793384584320957
71,2011-06-30 10:41:00,5.792000000000001,5.796,5.792000000000001,5.796,2500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:41:00,3,10.683333333333334,5.801513150205248,5.76804684979475,5.7657419999999995,5.751209722222222,5.790524165501994,5.784972878646872,5.794472005824536
72,2011-06-30 10:42:00,5.796,5.796,5.792000000000001,5.792000000000001,4165.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:42:00,3,10.7,5.802259194699206,5.768300805300794,5.767102,5.751768493150685,5.790819332426461,5.785642577959501,5.794317791857838
73,2011-06-30 10:43:00,5.792000000000001,5.796,5.792000000000001,5.796,3000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:43:00,3,10.716666666666667,5.803504576142777,5.768255423857224,5.768542,5.752366216216216,5.791855466011005,5.786629598710798,5.794571232976478
74,2011-06-30 10:44:00,5.797999999999999,5.797999999999999,5.794,5.797999999999999,4500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:44:00,3,10.733333333333333,5.804806936804634,5.767953063195363,5.770102,5.752974666666668,5.793084372875065,5.787713089594248,5.7942551001592495
75,2011-06-30 10:45:00,5.797999999999999,5.797999999999999,5.794,5.796,27000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:45:00,3,10.75,5.805695835749638,5.767864164250362,5.7717019999999986,5.753540789473684,5.793667498325206,5.78850271182572,5.7956249240859945
76,2011-06-30 10:46:00,5.794,5.796,5.79,5.792000000000001,9000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:46:00,3,10.766666666666667,5.80618643658293,5.7681735634170686,5.773182,5.754040259740259,5.793333998648657,5.788835936816692,5.795116612468967
77,2011-06-30 10:47:00,5.794,5.794,5.7860000000000005,5.7860000000000005,2500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:47:00,3,10.783333333333333,5.806236970666332,5.7683230293336685,5.774422,5.75445,5.79186719887843,5.788565737604343,5.794927536231884
78,2011-06-30 10:48:00,5.7860000000000005,5.7860000000000005,5.7860000000000005,5.7860000000000005,5285.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:48:00,3,10.8,5.805544030229329,5.77041596977067,5.775742,5.754849367088608,5.790693759076826,5.788321291610808,5.793966587276932
79,2011-06-30 10:49:00,5.7879,5.787999999999999,5.782,5.782,13000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:49:00,3,10.816666666666665,5.8039817695618225,5.773318230438178,5.776782,5.75518875,5.788955007230742,5.787719063157576,5.791470928355492
80,2011-06-30 10:50:00,5.78,5.7860000000000005,5.78,5.7860000000000005,3000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:50:00,3,10.833333333333336,5.8036098582989775,5.774490141701023,5.777501999999999,5.755569135802469,5.78836400577624,5.787555293481264,5.787057394133497
81,2011-06-30 10:51:00,5.787999999999999,5.787999999999999,5.7860000000000005,5.7860000000000005,3500.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:51:00,3,10.85,5.803145562093421,5.77575443790658,5.778266,5.7559402439024385,5.7878912046156445,5.787407129876452,5.785157045995969
82,2011-06-30 10:52:00,5.787999999999999,5.787999999999999,5.7860000000000005,5.787999999999999,2000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:52:00,3,10.866666666666667,5.801798808387308,5.778501191612692,5.779146000000001,5.756326506024097,5.787912963692713,5.787463607636526,5.7849919731192845
83,2011-06-30 10:53:00,5.787999999999999,5.787999999999999,5.782,5.787999999999999,7000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:53:00,3,10.883333333333333,5.800393650761103,5.781106349238897,5.779946,5.756703571428572,5.787930370954298,5.787514704033164,5.7850526315789494
84,2011-06-30 10:54:00,5.787999999999999,5.79,5.7860000000000005,5.7860000000000005,9000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:54:00,3,10.9,5.8002370010906485,5.781462998909353,5.780786000000001,5.757048235294117,5.787544296761202,5.787370417355947,5.786448979591838
85,2011-06-30 10:55:00,5.79,5.79,5.7860000000000005,5.7898,14525.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:55:00,3,10.916666666666664,5.799615217845843,5.781464782154157,5.781662,5.757429069767443,5.787995437411054,5.787601848482282,5.787520194309509
86,2011-06-30 10:56:00,5.79,5.792000000000001,5.79,5.792000000000001,2000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:56:00,3,10.933333333333335,5.799734220258352,5.781545779741651,5.782622,5.7578264367816105,5.7887963499318085,5.788020789340101,5.787827612840937
87,2011-06-30 10:57:00,5.796,5.796,5.7860000000000005,5.7860000000000005,3000.0,5.79,5.797999999999999,5.666,5.702000000000001,5.702000000000001,TSLA,2011-06-30T10:57:00,3,10.95,5.799266493642604,5.781113506357396,5.7833820000000005,5.758146590909091,5.788237079943789,5.787828304410935,5.787982594417078
