-5.550967529416084290e-02 -5.783534795045852661e-02 2.449649572372436523e-02 -9.500709176063537598e-02 1.396276652812957764e-01 -2.722115628421306610e-02 -3.628231212496757507e-02 3.423514217138290405e-02 -9.102795273065567017e-02 2.702949754893779755e-02 1.863848865032196045e-01 5.501379072666168213e-02 6.718482356518507004e-03 -3.971507027745246887e-02 -8.098288625478744507e-02 -7.936980575323104858e-02 4.427137225866317749e-02 -3.011551871895790100e-02 -4.212404042482376099e-02 -2.132078260183334351e-02 2.658403292298316956e-02 1.272224076092243195e-02 1.534436247311532497e-03 -8.044472336769104004e-02 -1.005038395524024963e-01 -8.875026553869247437e-02 7.653865963220596313e-02 -7.018724828958511353e-02 -4.510867968201637268e-02 -1.518902927637100220e-02 1.849115453660488129e-02 -1.069837734103202820e-01 -1.595503240823745728e-01 -7.945276796817779541e-02 5.958132818341255188e-02 4.092477727681398392e-03 4.785518348217010498e-02 8.253123611211776733e-03 4.677039384841918945e-02 -5.692358314990997314e-02 -3.999502584338188171e-02 -1.435585785657167435e-02 1.515517234802246094e-01 8.634440600872039795e-02 6.706488877534866333e-02 -5.490832030773162842e-02 7.397324778139591217e-03 -8.808874338865280151e-02 2.599368616938591003e-02 1.285282988101243973e-02 8.949132263660430908e-02 1.032300200313329697e-02 -6.388139724731445312e-02 -6.975638866424560547e-02 -2.469807118177413940e-02 -2.172249223804101348e-04 -8.721179328858852386e-03 7.471233606338500977e-02 -5.074509605765342712e-02 -7.760421838611364365e-03 2.089804261922836304e-01 -1.276035606861114502e-01 5.394650995731353760e-02 -3.791054338216781616e-02
-4.414317384362220764e-02 -5.689484253525733948e-02 -1.457879990339279175e-01 -1.829089075326919556e-01 -4.121010191738605499e-03 2.114835008978843689e-02 7.527269423007965088e-02 -4.519711434841156006e-02 6.100214645266532898e-02 -4.974361881613731384e-02 -6.337628513574600220e-02 -4.126042127609252930e-02 8.702602982521057129e-02 6.094954162836074829e-02 5.610768869519233704e-02 -7.185775041580200195e-02 -6.707759946584701538e-02 -5.895324796438217163e-02 -5.182065442204475403e-02 -4.389911890029907227e-02 2.862370759248733521e-02 -8.171768486499786377e-02 6.603437662124633789e-02 -1.152853742241859436e-01 3.157490864396095276e-02 6.879524886608123779e-02 -1.383355259895324707e-01 1.205776780843734741e-01 -7.525443285703659058e-02 -1.737085543572902679e-02 2.912492863833904266e-02 -1.733030751347541809e-02 -5.654403939843177795e-02 -4.129417985677719116e-02 1.368983089923858643e-02 -4.041721671819686890e-02 -6.827289611101150513e-02 -1.049502417445182800e-01 -1.345198508352041245e-02 1.836051978170871735e-02 -6.585510913282632828e-03 -9.543436765670776367e-02 -5.651510506868362427e-02 2.951039560139179230e-02 5.235132761299610138e-03 -4.278563335537910461e-02 -2.469208277761936188e-02 -1.091649010777473450e-01 -2.545730024576187134e-02 -7.188228517770767212e-02 -3.706577047705650330e-02 5.310961604118347168e-02 -5.578786134719848633e-02 -5.505355075001716614e-02 8.788727223873138428e-03 -6.728967279195785522e-02 2.340924739837646484e-02 -8.998771198093891144e-03 -6.923432648181915283e-02 -6.573911756277084351e-02 3.234389238059520721e-03 4.542787373065948486e-02 -8.005493134260177612e-02 1.205355301499366760e-02
6.276346743106842041e-02 -1.367437094449996948e-01 -4.803537204861640930e-02 -6.402867846190929413e-03 3.542298451066017151e-02 -1.016092859208583832e-02 6.445049494504928589e-02 -1.204543281346559525e-02 -3.022103197872638702e-02 -7.605264335870742798e-02 1.372614409774541855e-02 -9.078158065676689148e-03 -4.533441271632909775e-03 -5.749062169343233109e-03 -5.239896103739738464e-02 3.428475186228752136e-02 -2.560528740286827087e-02 -3.866949304938316345e-02 -5.347574129700660706e-03 2.753097936511039734e-02 2.777370996773242950e-02 8.778905868530273438e-02 2.504986152052879333e-02 5.774768069386482239e-02 -4.578677006065845490e-03 -2.459651045501232147e-02 4.119651764631271362e-02 -2.691660262644290924e-02 -1.114760264754295349e-01 -7.190482318401336670e-02 -5.873795971274375916e-02 1.455040723085403442e-01 -5.101227760314941406e-02 5.412722006440162659e-02 -8.493868634104728699e-03 4.554650932550430298e-02 -3.855276480317115784e-02 3.749975934624671936e-02 -6.616246700286865234e-02 2.236751839518547058e-03 -3.190801665186882019e-02 3.351116180419921875e-02 -2.353443577885627747e-02 -1.580254584550857544e-01 -6.863909214735031128e-02 -2.685727924108505249e-02 1.269743442535400391e-01 -9.656740003265440464e-04 -1.951488479971885681e-02 -1.469632331281900406e-02 -1.082742884755134583e-01 5.664189532399177551e-02 1.228257268667221069e-01 4.764340817928314209e-02 -8.968629688024520874e-02 -1.144170984625816345e-01 -7.773721963167190552e-02 -1.229765266180038452e-01 8.559589274227619171e-03 -3.576059243641793728e-04 -4.463497921824455261e-02 -2.966987341642379761e-02 -2.679458074271678925e-02 -4.954326525330543518e-02
-9.991094470024108887e-02 7.629129290580749512e-02 -6.317760795354843140e-02 1.085979491472244263e-01 2.446965686976909637e-02 -5.349105224013328552e-02 2.264829119667410851e-03 -7.981622591614723206e-03 7.024643570184707642e-02 5.093365535140037537e-02 -4.454769566655158997e-02 1.078004539012908936e-01 -3.901350079104304314e-03 -2.103208936750888824e-02 3.122750297188758850e-02 3.074010647833347321e-02 -8.069793879985809326e-02 1.416055485606193542e-02 4.522375017404556274e-02 2.608311548829078674e-02 5.749227711930871010e-04 1.582166366279125214e-02 -7.247072458267211914e-02 4.904100671410560608e-02 6.223051995038986206e-02 5.200517550110816956e-02 -2.242111042141914368e-02 -5.021802708506584167e-02 1.424788311123847961e-02 1.328123500570654869e-03 -6.698649376630783081e-02 -3.658618405461311340e-02 -5.912981554865837097e-02 -7.499267905950546265e-02 -5.324307084083557129e-02 3.996545076370239258e-02 3.479170799255371094e-02 6.128270551562309265e-02 1.074127759784460068e-02 -7.310280948877334595e-02 -1.206882484257221222e-02 -6.167111545801162720e-02 -7.737340033054351807e-02 -9.907347708940505981e-02 1.595763862133026123e-01 -3.622930962592363358e-03 8.603576570749282837e-02 2.575773047283291817e-03 -3.554611280560493469e-02 -3.769809380173683167e-02 -3.525689244270324707e-02 -4.207425937056541443e-02 3.589206561446189880e-02 -3.796770423650741577e-02 -4.993904009461402893e-02 5.232139304280281067e-02 1.288700150325894356e-03 3.161102160811424255e-02 7.933742552995681763e-02 -3.782988712191581726e-02 -1.860648989677429199e-01 -6.504396349191665649e-02 8.985723555088043213e-02 -5.188922211527824402e-02
-5.283704772591590881e-02 -7.296313066035509109e-03 -6.655305624008178711e-02 -1.007250621914863586e-01 -4.149646311998367310e-02 -2.563916146755218506e-02 -2.550011686980724335e-02 9.750576317310333252e-02 3.186773881316184998e-02 3.497986495494842529e-02 1.198115479201078415e-02 6.193631142377853394e-02 -3.476393595337867737e-02 -4.439536016434431076e-03 3.044646978378295898e-02 -4.063143953680992126e-02 -6.088077649474143982e-02 4.069201275706291199e-02 -3.541334345936775208e-02 3.792346268892288208e-02 -1.756936907768249512e-01 -4.190758988261222839e-02 -1.411802321672439575e-01 -9.146216511726379395e-02 -3.241242375224828720e-03 -6.480282545089721680e-02 3.279947862029075623e-02 -1.412045210599899292e-01 -9.571319818496704102e-02 5.742309987545013428e-02 -2.565086260437965393e-02 -1.624402254819869995e-01 1.700678281486034393e-02 -6.448306143283843994e-03 7.948724180459976196e-02 3.238467872142791748e-02 -6.901383399963378906e-02 -6.376486271619796753e-02 -1.091337427496910095e-01 -1.177999675273895264e-01 -2.828805334866046906e-02 -1.762726753950119019e-01 6.751988828182220459e-02 -3.746021538972854614e-02 9.977998584508895874e-02 1.115736644715070724e-02 -1.288314312696456909e-01 -2.556647174060344696e-02 -1.052954141050577164e-02 -4.529852792620658875e-02 -2.957032434642314911e-02 -1.163729429244995117e-01 -3.529700217768549919e-03 -2.580984868109226227e-02 7.194554805755615234e-02 9.714373201131820679e-02 -9.943161904811859131e-02 -1.101822629570960999e-01 9.578951867297291756e-04 -8.388785272836685181e-02 -1.434939913451671600e-02 -6.464246660470962524e-02 -5.933853983879089355e-02 2.430904507637023926e-01
-6.760416924953460693e-02 -2.702252380549907684e-02 -7.981400191783905029e-02 -4.794596135616302490e-02 -1.918520405888557434e-02 -9.884192049503326416e-02 4.978549480438232422e-02 1.801061779260635376e-01 -1.626093499362468719e-02 9.236554615199565887e-03 -8.314318209886550903e-02 -1.018279790878295898e-01 -1.272802650928497314e-01 -1.121279075741767883e-01 1.064742729067802429e-01 -6.562531739473342896e-02 -9.478098899126052856e-02 5.493937805294990540e-02 -2.613923884928226471e-02 -6.862836331129074097e-02 -1.096271499991416931e-01 -1.394666880369186401e-01 -2.917321771383285522e-02 6.118449196219444275e-02 -2.834361512213945389e-03 7.035721838474273682e-02 6.485229730606079102e-02 -1.138476654887199402e-01 -4.052205011248588562e-02 1.857099309563636780e-02 -1.032894104719161987e-01 -1.032233238220214844e-01 5.365526303648948669e-03 -3.483967855572700500e-02 -4.864174872636795044e-02 -6.640676409006118774e-02 -1.682999134063720703e-01 -8.024881035089492798e-02 -1.063451543450355530e-01 3.119078837335109711e-02 -1.730855368077754974e-02 -1.693469472229480743e-02 3.350489214062690735e-02 -1.528032962232828140e-02 6.844872981309890747e-02 -1.623049378395080566e-02 -9.086600691080093384e-02 -1.219943463802337646e-01 4.431568086147308350e-02 3.368801623582839966e-02 4.776873439550399780e-02 -8.272890001535415649e-02 1.608977466821670532e-01 9.395703673362731934e-03 -4.951272159814834595e-02 -6.831639260053634644e-02 6.464900076389312744e-02 4.853134974837303162e-03 1.031926721334457397e-01 -2.288969419896602631e-02 2.961339056491851807e-02 -3.166005387902259827e-02 -1.243467330932617188e-01 3.191952779889106750e-02
2.880277670919895172e-02 -4.843847826123237610e-02 2.973497286438941956e-02 -9.948555380105972290e-02 -1.118282973766326904e-01 -1.079374402761459351e-01 -9.072769433259963989e-02 -1.392967253923416138e-01 -1.525271590799093246e-02 -7.686564326286315918e-02 -4.778239503502845764e-02 -6.448715925216674805e-02 -1.355157233774662018e-02 -3.652719035744667053e-02 -2.235292792320251465e-01 -8.304289728403091431e-02 2.330386452376842499e-02 1.850561052560806274e-02 -5.444075912237167358e-02 -4.719869419932365417e-02 -8.590222895145416260e-02 -1.920750015415251255e-03 4.330869764089584351e-02 5.205420032143592834e-02 2.746352553367614746e-02 -1.481957137584686279e-01 4.804228246212005615e-02 1.540778856724500656e-02 -8.225177228450775146e-02 -1.332714408636093140e-01 1.732454299926757812e-01 -2.210181020200252533e-02 2.696350961923599243e-02 -9.503722935914993286e-02 1.103969872929155827e-03 1.686711981892585754e-02 -1.978804916143417358e-02 -4.690603166818618774e-02 4.991107806563377380e-02 -7.780534029006958008e-02 -6.786926835775375366e-02 -7.667960971593856812e-02 3.011074848473072052e-02 -1.013053506612777710e-01 4.179031029343605042e-02 3.607912361621856689e-02 -2.189327403903007507e-02 1.177727729082107544e-01 1.535811927169561386e-02 -1.601602695882320404e-02 -3.654351085424423218e-02 -1.346640586853027344e-01 3.186692669987678528e-02 -1.167240645736455917e-02 -1.009398698806762695e-01 3.094717673957347870e-02 -7.137448340654373169e-02 2.519514039158821106e-02 2.394646406173706055e-02 -9.841853380203247070e-02 5.991875752806663513e-02 9.171183407306671143e-02 -5.169451981782913208e-02 -9.528720378875732422e-02
-4.721337929368019104e-03 -1.143863350152969360e-01 -4.592197388410568237e-02 1.133081689476966858e-01 -1.756766065955162048e-02 5.281881988048553467e-02 4.136610031127929688e-02 -1.085688471794128418e-01 5.560036748647689819e-02 -1.629893481731414795e-02 -5.799946561455726624e-02 -5.609857290983200073e-02 -2.695801854133605957e-02 1.617313362658023834e-02 -1.206535398960113525e-01 4.537625983357429504e-02 -1.126910001039505005e-02 3.168195858597755432e-02 -2.466927841305732727e-02 5.366930365562438965e-02 -6.249616853892803192e-03 -1.792318001389503479e-02 1.388521492481231689e-01 -2.544698491692543030e-02 -8.706231601536273956e-03 5.821307748556137085e-02 -3.113046288490295410e-02 -9.992299228906631470e-02 -6.983492989093065262e-03 4.969236254692077637e-02 -3.003799170255661011e-02 4.271699115633964539e-02 -4.792368784546852112e-02 4.873163998126983643e-02 2.228914946317672729e-02 -8.967580646276473999e-02 -5.829077214002609253e-02 -3.797576576471328735e-02 -4.182941094040870667e-02 -3.255346417427062988e-02 -1.155105605721473694e-01 1.134726498275995255e-02 -2.085351943969726562e-02 -5.695786327123641968e-02 7.604250218719244003e-03 -6.990764290094375610e-02 -2.263803780078887939e-02 1.049295347183942795e-02 -2.282059751451015472e-02 3.013367298990488052e-03 -6.287026405334472656e-02 2.935366332530975342e-02 -1.208851933479309082e-01 1.168423965573310852e-01 -6.729779299348592758e-03 -7.832233794033527374e-03 2.690886892378330231e-02 2.625672146677970886e-02 2.883119136095046997e-02 -4.556684568524360657e-02 -2.296352759003639221e-02 8.716993033885955811e-03 2.630205359309911728e-03 -1.514927949756383896e-02
-4.463001340627670288e-02 -6.849847733974456787e-02 -5.664709955453872681e-02 -3.438545018434524536e-02 -6.221728399395942688e-02 -8.968602120876312256e-02 -1.421289145946502686e-01 -3.015065938234329224e-02 4.659353755414485931e-03 2.929172106087207794e-02 8.948853239417076111e-03 -3.375530615448951721e-02 7.407641503959894180e-03 -1.086040735244750977e-01 -3.177435696125030518e-02 -4.814573749899864197e-02 3.236300311982631683e-03 -3.688236698508262634e-02 -7.119100540876388550e-02 -2.200713939964771271e-02 -9.503491222858428955e-03 -2.769022621214389801e-02 -7.119116187095642090e-02 -1.388671249151229858e-02 -3.724079206585884094e-02 9.496001899242401123e-02 2.587015368044376373e-02 -9.796179085969924927e-02 -1.449522972106933594e-01 -1.072850748896598816e-01 -1.018167063593864441e-01 6.543054431676864624e-02 -7.210949063301086426e-02 -6.561870872974395752e-02 -8.262122422456741333e-02 -5.501812323927879333e-02 -7.954613119363784790e-02 2.203132398426532745e-02 -5.402243696153163910e-03 -7.659198343753814697e-02 -4.874299094080924988e-02 9.419141570106148720e-04 1.192649453878402710e-01 -8.784522116184234619e-02 1.102456450462341309e-01 -8.255216479301452637e-02 -4.978711716830730438e-03 3.407281637191772461e-02 1.777184940874576569e-02 1.859626919031143188e-02 -4.363627731800079346e-02 -1.134930253028869629e-01 -9.378916025161743164e-02 2.254822291433811188e-02 8.746615797281265259e-02 7.438614219427108765e-02 -8.065842092037200928e-03 -1.031994223594665527e-01 4.756078496575355530e-02 2.180187590420246124e-02 -9.895456605590879917e-05 -9.698918461799621582e-02 -2.336190268397331238e-02 -4.996438324451446533e-02
-5.305967852473258972e-02 -8.205322548747062683e-03 -2.032095938920974731e-02 -1.046663746237754822e-01 -1.524189561605453491e-01 -3.879858180880546570e-02 4.368543252348899841e-02 -3.448615968227386475e-02 9.090589731931686401e-02 -1.070008352398872375e-01 -8.815080672502517700e-02 8.091121912002563477e-02 7.054489105939865112e-02 -7.605455070734024048e-02 6.877467781305313110e-02 4.048125818371772766e-03 3.599252551794052124e-02 4.637460783123970032e-02 6.804450601339340210e-02 7.088004145771265030e-03 1.364915445446968079e-02 1.812404394149780273e-02 -8.830899000167846680e-02 -9.044185280799865723e-02 -3.958181664347648621e-02 1.248317118734121323e-02 3.051108680665493011e-02 -9.454581886529922485e-02 -1.503012925386428833e-01 -6.589157879352569580e-02 -1.101858243346214294e-01 -9.559005498886108398e-03 -6.750044971704483032e-02 2.913220413029193878e-02 -7.907656580209732056e-02 -3.477246686816215515e-02 2.482695318758487701e-02 -2.852868475019931793e-02 -1.267436146736145020e-01 -2.105921506881713867e-02 -3.429100848734378815e-03 -5.552024021744728088e-02 6.336894631385803223e-02 2.496311790309846401e-04 -1.089298203587532043e-01 2.927625738084316254e-02 3.017583303153514862e-02 -1.927762776613235474e-01 -1.029392629861831665e-01 -2.836406603455543518e-02 -1.120122671127319336e-01 -1.982864178717136383e-02 -7.332456111907958984e-02 6.864828616380691528e-02 -1.134448945522308350e-01 -2.811048552393913269e-02 -1.348146647214889526e-01 -1.683440953493118286e-01 -4.318641126155853271e-02 -3.433835133910179138e-02 3.658594505395740271e-04 -1.658833473920822144e-01 -5.673673748970031738e-02 -4.803621210157871246e-03
